# Tiley et al. 2019, MNRAS 482, 2166 (doi:10.1093/mnras/sty2794; arXiv:1810.07202v1) Table A1
# KROSS-SAMI: "The derived properties used to construct the KROSS, original SAMI, and matched SAMI TFRs
# for the rot-dom and disky sub-samples". 754 rows = KROSS 259 (z~0.9) + SAMI_matched 186 + SAMI_original 309
# (SAMI rows are the z~0 baseline, 0.004<z<0.095, NOT high-z). NOTE: this is NOT arXiv:1811.05982 (see notes).
# SOURCE: CDS/VizieR J/MNRAS/482/2166 tablea1.dat (Records=754), sha256 fb56ada2ca9aa1f0cd23dc30bf2d2231076e95f0ddfde095b1f760ee7e80d044.
#   The Durham release URL named in the paper (astro.dur.ac.uk/KROSS/data.html) returned HTTP 404 on 2026-09-16.
# CONVENTIONS (paper Sec. 1 end): "A Nine-Year Wilkinson Microwave Anisotropy Probe (WMAP9; Hinshaw+2013)
#   cosmology is used throughout this work. All magnitudes are quoted in the Vega system. All stellar masses
#   assume a Chabrier initial mass function." The numerical WMAP9 parameter set is NOT quoted in the paper.
#   logMstar_SED: LePhare SED fit (BC03), per ReadMe; e_logMstar is a uniform 0.2. M* scales as D_L^2.
# VELOCITY: logv22 = log10 of Harrison+2017 v_2.2 (1.3 r_e ~ 2.2 disc scale lengths), corrected for
#   inclination and beam smearing only (paper Sec. 3.4: v2.2 = eps_R,PSF v2.2,obs / sin i). NOT pressure-corrected.
#   disky_flag: 0 = rot-dom only (v2.2/sigma + err > 1); 1 = also disky (> 3 and R^2 > 80%).
#   rot-dom cuts (paper Table 1): dv/v <= 0.3, r_Halpha,max >= 1.3 r_e, 45 < i < 85 deg.
# H17_* COLUMNS ARE A JOIN, not Tiley data: KROSS id == Harrison+2017 KID, verified C4 (all 259 IDs present,
#   logv22 == log10(H17 V22_kms) to <1e-6). H17_R12_kpc is the half-light radius at H0=70 (D_A scaling);
#   Tiley's WMAP9 masses and Harrison's H0=70 radii therefore mix two cosmologies at the few-% level.
# PUBLISHED FITS (Tables 4-5): see HighZ_TF_published_fits.csv.
# Built by scripts/highz_tf_samples_build.py on 2026-09-16.
survey,id,disky_flag,logv22_kms,e_logv22,logMstar_SED,e_logMstar,MK_vega,e_MK,H17_z,H17_R12_kpc,H17_e_R12_kpc,H17_R_flag,H17_theta_im_deg,H17_sigma0_kms,H17_e_sigma0_kms,H17_VC_kms,H17_quality_flag,H17_KIN_TYPE,H17_AGN_flag,H17_IRR_flag
SAMI_matched,376121,1,2.383661391340842,0.02119115293111666,11.0325,0.2,-25.097,0.01,,,,,,,,,,,,
SAMI_matched,376185,0,1.536844383557173,0.09716602661789607,8.97753,0.2,-20.661,0.036,,,,,,,,,,,,
SAMI_matched,376293,1,2.315546850612398,0.006604478982800263,10.4824,0.2,-24.498,0.012,,,,,,,,,,,,
SAMI_matched,376340,1,2.119600254344594,0.04246039054983726,10.5006,0.2,-23.406,0.161,,,,,,,,,,,,
SAMI_matched,376478,1,2.177087149653276,0.08257316757197876,10.3235,0.2,-23.645,0.386,,,,,,,,,,,,
SAMI_matched,381215,1,2.214763691956511,0.01286864182432791,10.199,0.2,-23.823,0.018,,,,,,,,,,,,
SAMI_matched,381225,1,2.092718297245498,0.02415509482438818,10.1969,0.2,-23.207,0.016,,,,,,,,,,,,
SAMI_matched,382152,1,2.045072468146802,0.02357498624743343,10.0745,0.2,-23.088,0.053,,,,,,,,,,,,
SAMI_matched,382659,0,2.308945837636121,0.02683777362314635,10.9247,0.2,-24.238,0.011,,,,,,,,,,,,
SAMI_matched,383283,0,1.633232079255172,0.08231865164788635,8.8943,0.2,-20.745,0.025,,,,,,,,,,,,
SAMI_matched,387675,1,2.274244377727408,0.01519305190768609,10.485,0.2,-24.193,0.008,,,,,,,,,,,,
SAMI_matched,417392,0,1.785840712237671,0.04430697368654615,8.91789,0.2,-20.381,0.318,,,,,,,,,,,,
SAMI_matched,417424,0,2.014325081834473,0.03253849977970724,9.47869,0.2,-21.071,0.05,,,,,,,,,,,,
SAMI_matched,417441,0,2.452462425988844,0.01642675389033011,10.4972,0.2,-24.044,0.171,,,,,,,,,,,,
SAMI_matched,417453,1,2.26172789345199,0.01555108934641069,10.6192,0.2,-23.617,0.042,,,,,,,,,,,,
SAMI_matched,422359,0,1.992302534265646,0.0839598328539148,10.2364,0.2,-23.082,0.016,,,,,,,,,,,,
SAMI_matched,422366,0,1.97060438092783,0.02094871226434581,9.74344,0.2,-21.955,0.024,,,,,,,,,,,,
SAMI_matched,422921,0,1.39475746092553,0.0937157465449645,8.01848,0.2,-18.671,0.217,,,,,,,,,,,,
SAMI_matched,463264,0,1.99891674564359,0.02166410853507355,9.96561,0.2,-22.517,0.016,,,,,,,,,,,,
SAMI_matched,486782,0,1.723671758811141,0.08361108236597752,9.07395,0.2,-21.336,0.018,,,,,,,,,,,,
SAMI_matched,486872,1,2.324439631578578,0.02370529648691941,10.6668,0.2,-23.906,0.006,,,,,,,,,,,,
SAMI_matched,487027,0,1.794644253734793,0.05290128283365983,9.71168,0.2,-23.228,0.009,,,,,,,,,,,,
SAMI_matched,491457,0,2.173011815610944,0.03323655015107942,10.413,0.2,-24.391,0.005,,,,,,,,,,,,
SAMI_matched,491508,0,2.132351695216316,0.04069833848388362,10.4028,0.2,-24.353,0.007,,,,,,,,,,,,
SAMI_matched,492384,0,2.113129875680836,0.03315529859006913,10.4875,0.2,-23.893,0.018,,,,,,,,,,,,
SAMI_matched,493825,0,1.379544291907019,0.07245772335910292,8.00263,0.2,-19.003,0.133,,,,,,,,,,,,
SAMI_matched,496966,1,2.259252866661205,0.02253334338544155,10.2221,0.2,-23.709,0.044,,,,,,,,,,,,
SAMI_matched,504713,1,2.342017964248447,0.0174296364278224,10.0473,0.2,-24.36,0.006,,,,,,,,,,,,
SAMI_matched,505817,1,1.889326690700159,0.03086144005929223,8.73342,0.2,-20.747,0.041,,,,,,,,,,,,
SAMI_matched,505979,0,1.999221534514041,0.04721190381205921,9.49106,0.2,-22.442,0.014,,,,,,,,,,,,
SAMI_matched,508312,0,1.937423970069144,0.06633835470961623,10.2536,0.2,-22.948,0.117,,,,,,,,,,,,
SAMI_matched,509444,0,1.610273096170379,0.05016841628906996,7.77998,0.2,-18.966,0.302,,,,,,,,,,,,
SAMI_matched,509670,0,1.544840736095505,0.1047603393675776,8.52091,0.2,-19.956,0.043,,,,,,,,,,,,
SAMI_matched,511867,1,2.306295404787593,0.02495660929823527,10.2377,0.2,-24.655,0.017,,,,,,,,,,,,
SAMI_matched,511890,0,2.174276051489964,0.0193538584430494,10.7069,0.2,-23.858,0.008,,,,,,,,,,,,
SAMI_matched,517164,1,2.258492844019439,0.03244217602013846,10.4682,0.2,-23.501,0.042,,,,,,,,,,,,
SAMI_matched,517167,0,1.777745018111921,0.07596467771799385,9.38801,0.2,-21.275,0.062,,,,,,,,,,,,
SAMI_matched,517256,0,1.754905065358968,0.06052545374405519,9.30021,0.2,-20.983,0.055,,,,,,,,,,,,
SAMI_matched,517594,0,1.514164404456882,0.1044956497400084,8.74171,0.2,-20.417,0.645,,,,,,,,,,,,
SAMI_matched,536463,0,1.91725067547278,0.03977152329379998,11.1316,0.2,-24.964,0.008,,,,,,,,,,,,
SAMI_matched,536625,0,1.872465974879705,0.03458153815990693,10.3126,0.2,-23.068,0.018,,,,,,,,,,,,
SAMI_matched,536626,0,1.873992301093149,0.02546994571465274,8.78117,0.2,-20.892,0.082,,,,,,,,,,,,
SAMI_matched,537187,0,1.631487738308838,0.1030270402041083,8.15337,0.2,-20.339,0.209,,,,,,,,,,,,
SAMI_matched,537226,0,2.129879288272274,0.0840062482768659,10.8701,0.2,-25.278,0.008,,,,,,,,,,,,
SAMI_matched,537361,1,2.348226884068046,0.03375677291003439,10.8086,0.2,-24.67,0.014,,,,,,,,,,,,
SAMI_matched,537399,1,1.944759284471516,0.06138536121313608,9.66867,0.2,-21.851,0.033,,,,,,,,,,,,
SAMI_matched,537417,0,1.70870580543639,0.04783726050539943,8.98855,0.2,-20.19,0.056,,,,,,,,,,,,
SAMI_matched,543763,0,1.533544210459195,0.1276899500325883,8.15218,0.2,-19.241,0.061,,,,,,,,,,,,
SAMI_matched,543812,0,1.798719672536308,0.0394960963640765,8.56985,0.2,-21.473,0.053,,,,,,,,,,,,
SAMI_matched,551332,0,2.088151101023809,0.02583503537134587,9.78051,0.2,-23.005,0.014,,,,,,,,,,,,
SAMI_matched,551655,1,2.20348468033509,0.03192567335623506,10.4748,0.2,-23.728,0.009,,,,,,,,,,,,
SAMI_matched,560946,0,1.69606989139334,0.02840068899568159,8.76768,0.2,-20.301,0.086,,,,,,,,,,,,
SAMI_matched,561143,0,1.423534277521955,0.1262284913509104,8.54565,0.2,-21.514,0.046,,,,,,,,,,,,
SAMI_matched,570206,1,2.264708216418828,0.02588720605549771,10.6362,0.2,-23.669,0.013,,,,,,,,,,,,
SAMI_matched,570227,0,2.202286801486015,0.04840422740486183,10.7108,0.2,-24.191,0.007,,,,,,,,,,,,
SAMI_matched,575532,1,2.48607861173701,0.01292211614357193,11.037,0.2,-24.978,0.024,,,,,,,,,,,,
SAMI_matched,575579,0,1.623880815656641,0.04193105366181608,9.36052,0.2,-20.892,1.0,,,,,,,,,,,,
SAMI_matched,575625,1,2.155367179925329,0.02463210889972056,10.4159,0.2,-23.247,0.015,,,,,,,,,,,,
SAMI_matched,575670,1,2.105754161616469,0.0222857065498221,10.1587,0.2,-23.687,0.036,,,,,,,,,,,,
SAMI_matched,585314,0,1.825582057854273,0.0296665944552811,8.80382,0.2,-20.97,0.037,,,,,,,,,,,,
SAMI_matched,585359,1,2.098242588907278,0.01230158062672818,10.2437,0.2,-23.534,0.009,,,,,,,,,,,,
SAMI_matched,585659,0,1.659218505716554,0.08832659986979986,9.02718,0.2,-20.671,0.032,,,,,,,,,,,,
SAMI_matched,585755,0,1.996155959582593,0.08988427111129751,9.56221,0.2,-22.188,0.019,,,,,,,,,,,,
SAMI_matched,586326,0,1.810856579385812,0.03837712497322501,8.9096,0.2,-20.881,0.063,,,,,,,,,,,,
SAMI_matched,592835,1,2.113341444902824,0.0352059428995305,9.94247,0.2,-23.855,0.011,,,,,,,,,,,,
SAMI_matched,594906,0,1.870180207124664,0.05850570667818703,9.30144,0.2,-22.568,0.01,,,,,,,,,,,,
SAMI_matched,594970,0,1.509830978503836,0.1193444989721387,8.67686,0.2,-20.338,0.313,,,,,,,,,,,,
SAMI_matched,594986,0,2.024630980650867,0.08313008940147831,9.84445,0.2,-22.919,0.011,,,,,,,,,,,,
SAMI_matched,599873,0,1.646216713918417,0.09949764999535478,8.60023,0.2,-20.462,0.393,,,,,,,,,,,,
SAMI_matched,601323,0,1.928212284679192,0.098116270516599,10.2831,0.2,-24.444,0.564,,,,,,,,,,,,
SAMI_matched,618108,0,2.117392995986471,0.02287010259595023,10.3056,0.2,-23.555,0.021,,,,,,,,,,,,
SAMI_matched,618142,0,1.684624801374522,0.06790603408776316,10.3342,0.2,-22.879,0.013,,,,,,,,,,,,
SAMI_matched,618935,0,1.868264081980662,0.0451344168808383,10.1272,0.2,-22.354,0.219,,,,,,,,,,,,
SAMI_matched,618952,0,2.332723628067605,0.07878014269679626,10.8771,0.2,-24.44,0.017,,,,,,,,,,,,
SAMI_matched,618992,1,2.315383152851311,0.0693551670333779,10.4856,0.2,-25.081,0.003,,,,,,,,,,,,
SAMI_matched,619095,0,2.277250951351312,0.01352579690439457,10.2161,0.2,-24.138,0.026,,,,,,,,,,,,
SAMI_matched,619097,0,2.006028336050523,0.06061869806719168,9.62275,0.2,-22.84,0.018,,,,,,,,,,,,
SAMI_matched,619098,0,1.766145994938523,0.07487060335612869,8.95846,0.2,-21.341,0.023,,,,,,,,,,,,
SAMI_matched,620087,0,1.952832344771406,0.03780556377197821,8.91199,0.2,-21.369,0.04,,,,,,,,,,,,
SAMI_matched,620098,0,1.784763744322581,0.1218756458876036,8.7259,0.2,-20.653,0.053,,,,,,,,,,,,
SAMI_matched,622429,0,2.171107860655816,0.07252313537933971,10.7402,0.2,-24.043,0.01,,,,,,,,,,,,
SAMI_matched,622434,1,2.312317939990657,0.0160747010157581,10.8595,0.2,-24.256,0.007,,,,,,,,,,,,
SAMI_matched,622534,0,1.76943872528026,0.03241609395992049,8.91478,0.2,-20.9,1.0,,,,,,,,,,,,
SAMI_matched,623679,1,2.096985699575471,0.02470396350721997,10.0308,0.2,-23.371,0.031,,,,,,,,,,,,
KROSS,5,0,2.081255197525024,0.03525975346565247,10.0344,0.2,-22.896,0.016,0.849777,4.302413,1.290724,0.0,60.69755,53.288,26.644,129.02429,1,RT,0,0
KROSS,15,0,1.579372763633728,0.0387643575668335,9.38188,0.2,-22.035,0.077,1.01372,2.704621,0.811386,0.0,53.38737,40.256,20.128,40.53677,1,RT,0,0
KROSS,20,1,2.18789005279541,0.03206323832273483,9.64542,0.2,-23.145,0.024,0.833362,3.495298,1.04859,0.0,61.52764,52.072,26.036,151.65163,1,RT,0,0
KROSS,23,0,1.946858525276184,0.03278728947043419,9.08877,0.2,-21.525,0.074,0.85022,5.042352,1.512706,0.0,66.91388,34.399,17.199,89.88584,1,RT+,0,0
KROSS,25,1,2.206140995025635,0.04102254658937454,10.1734,0.2,-23.052,0.019,0.837601,4.604157,1.381247,0.0,50.59384,38.44,19.22,173.78371,1,RT+,0,0
KROSS,27,0,1.804810881614685,0.0314699299633503,8.97487,0.2,-21.097,0.104,0.783404,3.200606,0.960182,0.0,73.93081,45.507,22.753,65.95412,1,RT,0,0
KROSS,29,0,1.818619966506958,0.04289664328098297,9.29125,0.2,-21.961,0.053,0.835713,2.868645,0.860594,0.0,64.03791,50.59,25.295,83.72894,1,RT,0,0
KROSS,31,0,2.012503385543823,0.03170949220657349,9.65445,0.2,-22.853,0.029,0.850856,2.456358,0.736907,0.0,63.75156,43.796,3.153,98.43827,1,RT+,0,0
KROSS,34,1,1.967591762542725,0.03914228454232216,9.38095,0.2,-22.361,0.046,0.833804,1.582058,0.474617,0.0,71.31472,28.405,6.449,104.48447,1,RT+,0,0
KROSS,35,1,2.086123943328857,0.04592876508831978,10.0834,0.2,-23.272,0.019,0.842692,3.717569,1.115271,0.0,46.29177,21.821,2.0,138.13011,1,RT+,0,0
KROSS,41,0,1.744587182998657,0.02737687900662422,10.3577,0.2,-23.365,0.016,0.850864,3.846081,1.153824,0.0,62.04142,63.46,31.73,48.47123,1,DN,0,0
KROSS,43,0,1.478303909301758,0.03334620594978333,9.19753,0.2,-21.817,0.067,0.85173,1.710405,0.513121,0.0,59.47036,25.001,13.014,30.82408,1,RT,0,0
KROSS,44,0,1.850748777389526,0.04031552001833916,9.7333,0.2,-21.899,0.05,0.854812,1.811004,0.543301,0.0,57.37175,33.928,16.964,85.97488,1,RT,0,0
KROSS,46,0,1.90184497833252,0.03314266353845596,10.5475,0.2,-23.746,0.013,0.85378,3.951944,1.185583,0.0,68.83972,81.099,40.55,83.04104,1,RT,0,0
KROSS,47,1,2.257213830947876,0.01593873277306557,10.2656,0.2,-23.274,0.016,0.840024,7.07452,2.122356,0.0,73.86721,-999.0,-999.0,154.82635,1,RT,0,1
KROSS,51,1,2.148358583450317,0.05480083450675011,10.4063,0.2,-23.393,0.017,0.835544,2.22926,0.668778,0.0,46.75832,40.557,3.83,190.71962,1,RT+,0,0
KROSS,52,0,1.974998831748962,0.07224394381046295,10.0154,0.2,-23.29,0.022,0.853802,3.766564,1.129969,0.0,76.15865,-999.0,-999.0,105.26667,3,DN,0,0
KROSS,54,0,2.052204370498657,0.02131190337240696,9.3415,0.2,-21.843,0.059,0.839779,5.162378,1.548714,0.0,74.05863,59.292,29.646,130.04398,1,RT,0,0
KROSS,56,0,2.012644529342651,0.03613630682229996,9.20728,0.2,-21.656,0.067,0.847649,1.608325,0.482497,0.0,64.50909,24.2,3.701,125.51484,1,RT,0,0
KROSS,63,0,1.805801391601562,0.03272491693496704,9.32564,0.2,-22.264,0.061,0.854809,2.561166,0.76835,0.0,63.39149,54.246,7.915,61.76571,1,RT,0,0
KROSS,65,0,1.958940386772156,0.02264309488236904,9.2511,0.2,-22.136,0.049,0.849309,2.822701,0.84681,0.0,71.25142,30.068,15.034,80.13128,1,RT+,0,0
KROSS,67,1,2.403745651245117,0.03155618906021118,10.5152,0.2,-23.963,0.011,0.888595,7.291261,2.187378,0.0,66.91994,67.196,33.598,274.38025,1,RT+,0,0
KROSS,68,0,1.969563603401184,0.03283822163939476,9.65304,0.2,-22.675,0.032,0.927273,3.687601,1.10628,0.0,63.42727,56.392,2.0,110.2216,1,RT+,0,0
KROSS,70,0,2.043665647506714,0.03896169736981392,10.2447,0.2,-23.298,0.017,0.829026,3.29686,0.989058,0.0,50.949,86.426,43.213,111.47285,1,RT,0,0
KROSS,71,1,2.238617658615112,0.1276192665100098,9.87652,0.2,-23.27,0.025,0.924967,5.291031,3.174619,0.5,53.0,46.856,23.428,190.69937,2,RT+,0,0
KROSS,72,0,1.86432933807373,0.03661857545375824,9.59786,0.2,-22.55,0.03,0.868009,2.125523,0.637657,0.0,54.01951,50.263,2.0,73.12278,1,RT+,0,0
KROSS,75,1,1.931004643440247,0.04289852455258369,9.5081,0.2,-22.709,0.033,0.923379,2.766585,0.829975,0.0,48.70713,19.7,5.348,91.61581,1,RT+,0,0
KROSS,78,0,2.256304740905762,0.03650753945112228,10.2675,0.2,-23.681,0.015,0.970004,4.068415,1.220524,0.0,58.6644,45.154,9.742,196.58638,1,RT,0,0
KROSS,80,0,1.862311005592346,0.04283677786588669,9.36469,0.2,-22.158,0.047,0.880163,2.348307,0.704492,0.0,46.21262,44.528,2.0,74.76983,1,RT+,0,0
KROSS,81,0,2.33551812171936,0.0405593104660511,9.93555,0.2,-23.529,0.019,0.937734,4.340549,1.302165,0.0,50.49105,54.478,9.009,225.65446,1,RT,0,0
KROSS,83,0,1.636168003082275,0.03759833052754402,9.17117,0.2,-21.66,0.07,0.833064,3.040985,0.912296,0.0,49.9821,55.527,31.988,42.30162,1,DN,0,0
KROSS,87,1,2.289381742477417,0.03419866040349007,10.1264,0.2,-23.204,0.021,0.95913,5.584179,1.675254,0.0,68.6254,51.116,25.558,204.51793,1,RT+,0,0
KROSS,88,0,2.290409564971924,0.03634831681847572,10.2263,0.2,-23.507,0.016,0.896928,6.193996,1.858199,0.0,57.29593,-999.0,-999.0,197.65309,1,RT,0,1
KROSS,90,1,2.178150177001953,0.0400594174861908,10.0078,0.2,-24.156,0.012,0.840891,3.161079,0.948324,0.0,53.25123,43.979,6.958,161.87924,1,RT+,0,0
KROSS,92,1,2.394082546234131,0.0432615764439106,10.6499,0.2,-24.267,0.012,0.961797,2.776572,0.832972,0.0,50.6037,41.707,20.854,276.57544,1,RT+,0,0
KROSS,94,1,2.380541324615479,0.03533229231834412,10.4911,0.2,-24.043,0.015,1.041979,6.292445,1.887734,0.0,62.39964,74.028,37.014,251.7429,1,RT+,0,0
KROSS,95,1,2.321532249450684,0.03413074836134911,10.7635,0.2,-25.036,0.012,0.82885,4.016511,1.204954,0.0,69.49548,52.423,26.211,227.90616,1,RT+,0,0
KROSS,106,1,2.354878187179565,0.03590228408575058,9.87486,0.2,-23.565,0.016,0.896229,5.50943,1.652829,0.0,60.79532,42.79,2.0,268.43109,1,RT+,0,0
KROSS,116,1,2.149075269699097,0.03682386130094528,10.2551,0.2,-23.411,0.017,0.884677,2.457221,0.737166,0.0,52.75978,48.959,2.0,136.09578,1,RT,0,0
KROSS,117,0,2.042310237884521,0.04724521189928055,9.45298,0.2,-22.472,0.034,0.848693,1.516055,0.454816,0.0,48.07927,46.652,10.893,134.19836,1,RT,0,0
KROSS,118,1,2.160621166229248,0.03206827864050865,9.85892,0.2,-23.239,0.022,0.952926,6.064525,1.819358,0.0,54.56217,50.777,25.389,138.03284,1,RT+,0,0
KROSS,123,1,2.208279132843018,0.02816476672887802,10.2735,0.2,-23.197,0.02,0.869109,3.172548,0.951764,0.0,71.29067,53.423,26.712,189.19365,1,RT+,0,0
KROSS,124,1,2.229913949966431,0.03204090893268585,9.44767,0.2,-22.315,0.043,0.924073,3.775371,1.132611,0.0,72.11447,-999.0,-999.0,167.47493,1,RT,0,1
KROSS,126,1,2.050884008407593,0.03589717298746109,10.4471,0.2,-23.948,0.012,0.836901,5.416855,1.625057,0.0,47.73668,43.582,21.791,102.15201,1,RT+,0,0
KROSS,134,1,2.081804513931274,0.04560345411300659,9.4964,0.2,-22.503,0.036,0.851508,2.551285,0.765386,0.0,52.41591,7.149,2.0,142.81665,1,RT+,0,0
KROSS,135,1,2.349992513656616,0.0261826254427433,10.2204,0.2,-23.76,0.019,0.980206,5.706991,1.712098,0.0,80.93936,61.508,30.754,262.40527,1,RT+,0,0
KROSS,136,1,2.185469627380371,0.04010487720370293,10.1129,0.2,-23.003,0.022,0.83793,3.878608,1.163583,0.0,48.5021,41.639,7.474,152.42412,1,RT+,0,0
KROSS,137,0,1.97278892993927,0.03808015584945679,9.452,0.2,-22.549,0.035,0.919254,4.55442,1.366326,0.0,48.31784,50.207,25.104,89.43111,1,RT,0,0
KROSS,143,0,2.031260967254639,0.01823294535279274,10.3271,0.2,-23.566,0.018,0.91397,6.212741,1.863822,0.0,73.78976,54.311,27.155,129.13698,1,RT+,0,0
KROSS,145,1,2.258694410324097,0.03074718825519085,9.84605,0.2,-23.121,0.024,0.91395,4.329804,1.298941,0.0,56.26027,39.092,19.546,171.69383,1,RT+,0,0
KROSS,146,0,1.427649617195129,0.03297213464975357,10.1672,0.2,-23.899,0.025,0.916858,3.446754,1.034026,0.0,52.80781,32.251,16.125,25.04582,1,DN,0,0
KROSS,148,1,2.005819320678711,0.03952068835496902,9.69515,0.2,-22.83,0.031,0.981667,3.155627,0.946688,0.0,53.91976,26.853,3.549,119.88668,1,RT+,0,0
KROSS,149,1,2.1700279712677,0.03413185477256775,9.99661,0.2,-23.357,0.019,0.929461,5.411597,1.623479,0.0,65.20584,47.598,23.799,153.13161,1,RT+,0,0
KROSS,150,1,2.271347045898438,0.03732486814260483,10.4495,0.2,-23.877,0.012,0.879092,2.653955,0.796187,0.0,57.19584,65.174,32.587,197.67621,1,RT+,0,0
KROSS,152,1,2.315107822418213,0.03545829281210899,10.3798,0.2,-23.723,0.013,0.891499,4.441016,1.332305,0.0,57.78293,68.407,34.203,206.86261,1,RT+,0,0
KROSS,153,1,2.293800115585327,0.037765983492136,10.3178,0.2,-23.547,0.016,0.925154,4.60867,1.382601,0.0,59.44201,-999.0,-999.0,221.23572,1,RT,1,0
KROSS,154,0,1.999696254730225,0.03762280568480492,10.114,0.2,-23.328,0.016,0.867737,3.475418,1.042626,0.0,53.71394,57.906,28.953,101.71664,1,RT,0,0
KROSS,155,1,2.172313928604126,0.04058900848031044,10.0724,0.2,-23.712,0.015,0.92516,3.250835,0.97525,0.0,51.98932,46.895,9.145,162.87395,1,RT+,0,0
KROSS,157,0,2.046946048736572,0.0276941005140543,9.56994,0.2,-22.599,0.033,0.924618,4.155385,1.246616,0.0,56.27937,49.87,24.935,100.76947,1,RT+,0,0
KROSS,161,0,1.665802001953125,0.02608470059931278,10.2955,0.2,-23.554,0.016,0.924894,4.156625,1.246988,0.0,58.36424,39.234,19.617,41.61765,1,RT,0,0
KROSS,165,1,2.054617643356323,0.04091315716505051,9.62164,0.2,-22.502,0.034,0.88504,3.519661,1.055898,0.0,52.44575,44.834,22.417,132.96844,1,RT+,0,0
KROSS,171,1,2.21526837348938,0.04374788329005241,9.94171,0.2,-23.257,0.018,0.91287,3.72964,1.118892,0.0,45.59468,23.202,2.0,169.30264,1,RT+,0,0
KROSS,173,0,1.826072335243225,0.03000441007316113,10.1684,0.2,-23.137,0.041,0.953736,4.982987,1.494896,0.0,55.93727,-999.0,-999.0,61.65114,1,RT,0,1
KROSS,176,0,1.939775943756104,0.0239412859082222,10.1308,0.2,-22.911,0.035,0.961348,2.902284,0.870685,0.0,68.709,62.705,31.352,81.89019,1,RT,0,0
KROSS,183,1,2.253810405731201,0.03501315414905548,10.6077,0.2,-24.097,0.082,0.841298,4.19094,1.257282,0.0,61.75872,56.151,28.075,190.61501,1,RT+,0,0
KROSS,184,1,2.357883214950562,0.04003968462347984,11.0091,0.2,-25.086,0.01,0.976393,3.91059,1.173177,0.0,51.44321,52.871,26.435,239.53577,1,RT+,0,0
KROSS,185,0,1.733872532844543,0.03545066714286804,9.87316,0.2,-22.627,0.116,0.896989,4.249942,1.274983,0.0,61.02517,48.668,24.334,59.63832,1,RT,0,0
KROSS,186,0,2.182874441146851,0.03860112652182579,10.7068,0.2,-24.515,0.011,0.996927,4.966212,1.489864,0.0,45.49904,56.615,3.473,142.91783,1,RT+,0,0
KROSS,188,1,1.985755085945129,0.03623058646917343,10.3742,0.2,-23.54,0.022,0.997853,2.513202,0.753961,0.0,61.68315,27.493,3.016,104.08696,1,RT+,0,0
KROSS,189,1,2.101208209991455,0.04005079343914986,10.336,0.2,-23.65,0.014,0.895531,4.02466,1.207398,0.0,51.19046,36.937,18.469,154.52498,1,RT+,0,0
KROSS,198,0,1.906015634536743,0.03578794375061989,10.3282,0.2,-23.651,0.025,0.893829,1.321889,0.396567,0.0,49.06865,81.973,2.0,72.96941,1,DN,0,0
KROSS,201,1,2.278575420379639,0.0387541763484478,10.5914,0.2,-23.913,0.008,0.86201,3.146733,0.94402,0.0,59.25702,28.253,14.126,231.95825,1,RT,0,0
KROSS,203,0,1.94692587852478,0.03990457952022552,10.2522,0.2,-23.235,0.031,0.840299,1.468251,0.440475,0.0,48.87546,70.411,35.206,88.68786,1,RT,0,0
KROSS,204,0,2.153820753097534,0.03295005857944489,10.5813,0.2,-23.701,0.014,0.831684,4.95093,1.485279,0.0,75.79142,123.704,61.852,150.56647,1,RT,0,0
KROSS,205,0,1.976553559303284,0.02407040633261204,9.50584,0.2,-22.591,0.097,0.96359,5.714749,1.714425,0.0,70.87719,43.293,21.646,83.7806,1,RT+,0,0
KROSS,206,0,1.546692490577698,0.03180683776736259,9.94112,0.2,-22.919,0.043,0.974209,3.90185,1.170555,0.0,73.23563,35.171,17.586,39.37364,1,RT+,0,0
KROSS,215,0,1.916756510734558,0.04231014847755432,10.2815,0.2,-23.329,0.091,0.88832,1.064773,0.319432,0.0,48.79927,28.491,11.004,87.6178,1,RT,0,0
KROSS,217,0,1.910334944725037,0.03174667060375214,10.2867,0.2,-23.423,0.025,0.958846,3.369191,1.010757,0.0,70.75287,53.959,26.98,79.13782,1,RT,0,0
KROSS,224,1,2.306889533996582,0.04302104935050011,10.6626,0.2,-23.817,0.014,1.040351,5.041559,1.512468,0.0,51.42401,38.981,19.49,229.28308,1,RT,0,0
KROSS,228,0,2.121721029281616,0.02157032862305641,10.6436,0.2,-24.357,0.011,0.849374,2.139229,0.641769,0.0,66.25659,117.526,58.763,123.08894,1,RT,0,0
KROSS,229,1,2.053313493728638,0.02252943441271782,9.85536,0.2,-22.303,0.069,0.861065,4.079719,1.223916,0.0,82.80547,37.352,18.676,117.75111,1,RT+,0,0
KROSS,234,1,2.132774114608765,0.02053035236895084,9.91371,0.2,-22.834,0.042,0.819842,5.039961,1.511988,0.0,76.01383,43.479,21.739,163.79697,1,RT,0,0
KROSS,236,1,2.22898530960083,0.03009281493723392,10.4286,0.2,-23.716,0.024,0.893907,5.68903,1.706709,0.0,75.91891,53.339,26.67,178.78482,1,RT+,0,0
KROSS,237,0,2.119680881500244,0.03034935146570206,10.6555,0.2,-24.436,0.014,0.97692,3.353379,1.006014,0.0,61.97082,-999.0,-999.0,116.59264,1,RT,0,1
KROSS,240,0,2.103999376296997,0.02899491973221302,10.4415,0.2,-23.861,0.013,0.823132,3.9,1.17,0.0,73.70417,60.334,30.167,142.23621,1,RT+,0,0
